thr,FPR,TPR,TP,FP,TN,FN
1.933683807317937986e-01,8.841666666666666563e-01,9.166666666666666297e-01,4.675000000000000000e+03,2.122000000000000000e+03,2.780000000000000000e+02,4.250000000000000000e+02
2.008751276752692716e-01,8.804166666666666252e-01,9.135294117647059231e-01,4.659000000000000000e+03,2.113000000000000000e+03,2.870000000000000000e+02,4.410000000000000000e+02
2.093526934297105790e-01,8.762499999999999734e-01,9.105882352941176983e-01,4.644000000000000000e+03,2.103000000000000000e+03,2.970000000000000000e+02,4.560000000000000000e+02
2.198649057619132263e-01,8.708333333333333481e-01,9.082352941176470296e-01,4.632000000000000000e+03,2.090000000000000000e+03,3.100000000000000000e+02,4.680000000000000000e+02
2.292664802347767761e-01,8.675000000000000488e-01,9.049019607843137303e-01,4.615000000000000000e+03,2.082000000000000000e+03,3.180000000000000000e+02,4.850000000000000000e+02
2.367550896015882811e-01,8.645833333333333703e-01,9.013725490196078383e-01,4.597000000000000000e+03,2.075000000000000000e+03,3.250000000000000000e+02,5.030000000000000000e+02
2.438849479104301388e-01,8.612499999999999600e-01,8.980392156862745390e-01,4.580000000000000000e+03,2.067000000000000000e+03,3.330000000000000000e+02,5.200000000000000000e+02
2.514300385280279770e-01,8.579166666666666607e-01,8.947058823529411287e-01,4.563000000000000000e+03,2.059000000000000000e+03,3.410000000000000000e+02,5.370000000000000000e+02
2.613301114512253664e-01,8.549999999999999822e-01,8.911764705882353477e-01,4.545000000000000000e+03,2.052000000000000000e+03,3.480000000000000000e+02,5.550000000000000000e+02
2.681861739924167320e-01,8.525000000000000355e-01,8.874509803921568629e-01,4.526000000000000000e+03,2.046000000000000000e+03,3.540000000000000000e+02,5.740000000000000000e+02
2.769382034910332080e-01,8.479166666666666519e-01,8.845098039215686381e-01,4.511000000000000000e+03,2.035000000000000000e+03,3.650000000000000000e+02,5.890000000000000000e+02
2.898393258365245528e-01,8.445833333333333526e-01,8.811764705882353388e-01,4.494000000000000000e+03,2.027000000000000000e+03,3.730000000000000000e+02,6.060000000000000000e+02
2.983269362992229667e-01,8.412500000000000533e-01,8.778431372549019285e-01,4.477000000000000000e+03,2.019000000000000000e+03,3.810000000000000000e+02,6.230000000000000000e+02
3.052310794621960754e-01,8.370833333333332904e-01,8.749019607843137036e-01,4.462000000000000000e+03,2.009000000000000000e+03,3.910000000000000000e+02,6.380000000000000000e+02
3.122687399779759398e-01,8.325000000000000178e-01,8.721568627450980715e-01,4.448000000000000000e+03,1.998000000000000000e+03,4.020000000000000000e+02,6.520000000000000000e+02
3.203988325338575915e-01,8.287499999999999867e-01,8.690196078431372539e-01,4.432000000000000000e+03,1.989000000000000000e+03,4.110000000000000000e+02,6.680000000000000000e+02
3.278407346802287847e-01,8.241666666666667140e-01,8.662745098039216218e-01,4.418000000000000000e+03,1.978000000000000000e+03,4.220000000000000000e+02,6.820000000000000000e+02
3.354151721112391127e-01,8.199999999999999512e-01,8.633333333333332860e-01,4.403000000000000000e+03,1.968000000000000000e+03,4.320000000000000000e+02,6.970000000000000000e+02
3.408427258409730265e-01,8.141666666666667052e-01,8.611764705882353210e-01,4.392000000000000000e+03,1.954000000000000000e+03,4.460000000000000000e+02,7.080000000000000000e+02
3.474462555518899043e-01,8.104166666666666741e-01,8.580392156862745034e-01,4.376000000000000000e+03,1.945000000000000000e+03,4.550000000000000000e+02,7.240000000000000000e+02
3.537907453855304030e-01,8.066666666666666430e-01,8.549019607843136859e-01,4.360000000000000000e+03,1.936000000000000000e+03,4.640000000000000000e+02,7.400000000000000000e+02
3.600605231525699224e-01,8.029166666666666119e-01,8.517647058823529793e-01,4.344000000000000000e+03,1.927000000000000000e+03,4.730000000000000000e+02,7.560000000000000000e+02
3.669504913407866664e-01,7.991666666666666918e-01,8.484313725490195690e-01,4.327000000000000000e+03,1.918000000000000000e+03,4.820000000000000000e+02,7.730000000000000000e+02
3.756785776464714455e-01,7.962500000000000133e-01,8.449019607843136770e-01,4.309000000000000000e+03,1.911000000000000000e+03,4.890000000000000000e+02,7.910000000000000000e+02
3.850477538103432296e-01,7.933333333333333348e-01,8.413725490196078960e-01,4.291000000000000000e+03,1.904000000000000000e+03,4.960000000000000000e+02,8.090000000000000000e+02
3.938279250162203815e-01,7.900000000000000355e-01,8.380392156862744857e-01,4.274000000000000000e+03,1.896000000000000000e+03,5.040000000000000000e+02,8.260000000000000000e+02
4.042101730245532543e-01,7.870833333333333570e-01,8.345098039215685937e-01,4.256000000000000000e+03,1.889000000000000000e+03,5.110000000000000000e+02,8.440000000000000000e+02
4.141995799738363848e-01,7.833333333333333259e-01,8.313725490196078871e-01,4.240000000000000000e+03,1.880000000000000000e+03,5.200000000000000000e+02,8.600000000000000000e+02
4.191397992343351420e-01,7.808333333333333792e-01,8.276470588235294024e-01,4.221000000000000000e+03,1.874000000000000000e+03,5.260000000000000000e+02,8.790000000000000000e+02
4.249639074276009287e-01,7.762499999999999956e-01,8.249019607843137702e-01,4.207000000000000000e+03,1.863000000000000000e+03,5.370000000000000000e+02,8.930000000000000000e+02
4.343131136665822623e-01,7.733333333333333171e-01,8.213725490196078782e-01,4.189000000000000000e+03,1.856000000000000000e+03,5.440000000000000000e+02,9.110000000000000000e+02
4.409103719867841220e-01,7.695833333333332860e-01,8.182352941176470607e-01,4.173000000000000000e+03,1.847000000000000000e+03,5.530000000000000000e+02,9.270000000000000000e+02
4.499136214749593909e-01,7.662499999999999867e-01,8.149019607843137614e-01,4.156000000000000000e+03,1.839000000000000000e+03,5.610000000000000000e+02,9.440000000000000000e+02
4.577409497000035077e-01,7.624999999999999556e-01,8.117647058823529438e-01,4.140000000000000000e+03,1.830000000000000000e+03,5.700000000000000000e+02,9.600000000000000000e+02
4.662363441531793273e-01,7.579166666666666829e-01,8.090196078431372007e-01,4.126000000000000000e+03,1.819000000000000000e+03,5.810000000000000000e+02,9.740000000000000000e+02
4.756571640085738295e-01,7.554166666666666252e-01,8.050980392156862342e-01,4.106000000000000000e+03,1.813000000000000000e+03,5.870000000000000000e+02,9.940000000000000000e+02
4.863418192783554583e-01,7.520833333333333259e-01,8.017647058823529349e-01,4.089000000000000000e+03,1.805000000000000000e+03,5.950000000000000000e+02,1.011000000000000000e+03
4.953311332013842772e-01,7.487500000000000266e-01,7.984313725490196356e-01,4.072000000000000000e+03,1.797000000000000000e+03,6.030000000000000000e+02,1.028000000000000000e+03
5.023332539227834959e-01,7.449999999999999956e-01,7.952941176470588180e-01,4.056000000000000000e+03,1.788000000000000000e+03,6.120000000000000000e+02,1.044000000000000000e+03
5.109450052938916409e-01,7.399999999999999911e-01,7.927450980392156676e-01,4.043000000000000000e+03,1.776000000000000000e+03,6.240000000000000000e+02,1.057000000000000000e+03
5.180295788070955476e-01,7.370833333333333126e-01,7.892156862745097756e-01,4.025000000000000000e+03,1.769000000000000000e+03,6.310000000000000000e+02,1.075000000000000000e+03
5.237533228628533655e-01,7.333333333333332815e-01,7.860784313725490691e-01,4.009000000000000000e+03,1.760000000000000000e+03,6.400000000000000000e+02,1.091000000000000000e+03
5.335803649389176950e-01,7.295833333333333615e-01,7.829411764705882515e-01,3.993000000000000000e+03,1.751000000000000000e+03,6.490000000000000000e+02,1.107000000000000000e+03
5.420458982890624666e-01,7.266666666666666829e-01,7.794117647058823595e-01,3.975000000000000000e+03,1.744000000000000000e+03,6.560000000000000000e+02,1.125000000000000000e+03
5.510245783898831684e-01,7.237500000000000044e-01,7.758823529411764675e-01,3.957000000000000000e+03,1.737000000000000000e+03,6.630000000000000000e+02,1.143000000000000000e+03
5.585103121258686576e-01,7.187500000000000000e-01,7.733333333333333171e-01,3.944000000000000000e+03,1.725000000000000000e+03,6.750000000000000000e+02,1.156000000000000000e+03
5.685057365046500832e-01,7.133333333333333748e-01,7.709803921568627594e-01,3.932000000000000000e+03,1.712000000000000000e+03,6.880000000000000000e+02,1.168000000000000000e+03
5.799750965926016022e-01,7.104166666666666963e-01,7.672549019607842746e-01,3.913000000000000000e+03,1.705000000000000000e+03,6.950000000000000000e+02,1.187000000000000000e+03
5.884813948439493458e-01,7.075000000000000178e-01,7.637254901960783826e-01,3.895000000000000000e+03,1.698000000000000000e+03,7.020000000000000000e+02,1.205000000000000000e+03
5.988788290982168805e-01,7.041666666666667185e-01,7.603921568627450833e-01,3.878000000000000000e+03,1.690000000000000000e+03,7.100000000000000000e+02,1.222000000000000000e+03
6.037433589282688029e-01,6.995833333333333348e-01,7.576470588235294512e-01,3.864000000000000000e+03,1.679000000000000000e+03,7.210000000000000000e+02,1.236000000000000000e+03
6.132215895472513667e-01,6.958333333333333037e-01,7.545098039215686336e-01,3.848000000000000000e+03,1.670000000000000000e+03,7.300000000000000000e+02,1.252000000000000000e+03
6.225591272701216372e-01,6.912500000000000311e-01,7.517647058823528905e-01,3.834000000000000000e+03,1.659000000000000000e+03,7.410000000000000000e+02,1.266000000000000000e+03
6.314588603783966025e-01,6.891666666666667052e-01,7.478431372549019240e-01,3.814000000000000000e+03,1.654000000000000000e+03,7.460000000000000000e+02,1.286000000000000000e+03
6.395478846836573084e-01,6.858333333333332948e-01,7.445098039215686248e-01,3.797000000000000000e+03,1.646000000000000000e+03,7.540000000000000000e+02,1.303000000000000000e+03
6.479510282635460028e-01,6.816666666666666430e-01,7.415686274509803999e-01,3.782000000000000000e+03,1.636000000000000000e+03,7.640000000000000000e+02,1.318000000000000000e+03
6.572420843374714439e-01,6.783333333333333437e-01,7.382352941176471006e-01,3.765000000000000000e+03,1.628000000000000000e+03,7.720000000000000000e+02,1.335000000000000000e+03
6.644685845198792240e-01,6.754166666666666652e-01,7.347058823529412086e-01,3.747000000000000000e+03,1.621000000000000000e+03,7.790000000000000000e+02,1.353000000000000000e+03
6.732514209591948795e-01,6.724999999999999867e-01,7.311764705882353166e-01,3.729000000000000000e+03,1.614000000000000000e+03,7.860000000000000000e+02,1.371000000000000000e+03
6.813336575373030168e-01,6.695833333333333082e-01,7.276470588235294246e-01,3.711000000000000000e+03,1.607000000000000000e+03,7.930000000000000000e+02,1.389000000000000000e+03
6.910446479764023042e-01,6.666666666666666297e-01,7.239215686274509398e-01,3.692000000000000000e+03,1.600000000000000000e+03,8.000000000000000000e+02,1.408000000000000000e+03
7.011650083639910935e-01,6.641666666666666829e-01,7.201960784313725661e-01,3.673000000000000000e+03,1.594000000000000000e+03,8.060000000000000000e+02,1.427000000000000000e+03
7.089580688074036408e-01,6.595833333333332993e-01,7.174509803921568230e-01,3.659000000000000000e+03,1.583000000000000000e+03,8.170000000000000000e+02,1.441000000000000000e+03
7.209824699444772333e-01,6.566666666666666208e-01,7.139215686274509309e-01,3.641000000000000000e+03,1.576000000000000000e+03,8.240000000000000000e+02,1.459000000000000000e+03
7.295227245954681861e-01,6.533333333333333215e-01,7.105882352941176316e-01,3.624000000000000000e+03,1.568000000000000000e+03,8.320000000000000000e+02,1.476000000000000000e+03
7.411118897361641533e-01,6.508333333333333748e-01,7.068627450980392579e-01,3.605000000000000000e+03,1.562000000000000000e+03,8.380000000000000000e+02,1.495000000000000000e+03
7.489118673731283149e-01,6.470833333333333437e-01,7.037254901960784403e-01,3.589000000000000000e+03,1.553000000000000000e+03,8.470000000000000000e+02,1.511000000000000000e+03
7.616889621621841799e-01,6.424999999999999600e-01,7.009803921568626972e-01,3.575000000000000000e+03,1.542000000000000000e+03,8.580000000000000000e+02,1.525000000000000000e+03
7.709661268019789571e-01,6.379166666666666874e-01,6.982352941176470651e-01,3.561000000000000000e+03,1.531000000000000000e+03,8.690000000000000000e+02,1.539000000000000000e+03
7.814607146020876582e-01,6.350000000000000089e-01,6.947058823529411731e-01,3.543000000000000000e+03,1.524000000000000000e+03,8.760000000000000000e+02,1.557000000000000000e+03
7.925366767934057810e-01,6.324999999999999512e-01,6.909803921568627993e-01,3.524000000000000000e+03,1.518000000000000000e+03,8.820000000000000000e+02,1.576000000000000000e+03
8.047852608179721923e-01,6.295833333333333837e-01,6.874509803921569073e-01,3.506000000000000000e+03,1.511000000000000000e+03,8.890000000000000000e+02,1.594000000000000000e+03
8.133497168612122685e-01,6.258333333333333526e-01,6.841176470588234970e-01,3.489000000000000000e+03,1.502000000000000000e+03,8.980000000000000000e+02,1.611000000000000000e+03
8.200203129651663092e-01,6.225000000000000533e-01,6.807843137254901977e-01,3.472000000000000000e+03,1.494000000000000000e+03,9.060000000000000000e+02,1.628000000000000000e+03
8.317449152804492485e-01,6.179166666666666696e-01,6.780392156862744546e-01,3.458000000000000000e+03,1.483000000000000000e+03,9.170000000000000000e+02,1.642000000000000000e+03
8.399655107339322191e-01,6.133333333333332860e-01,6.752941176470588225e-01,3.444000000000000000e+03,1.472000000000000000e+03,9.280000000000000000e+02,1.656000000000000000e+03
8.595366605380493352e-01,6.099999999999999867e-01,6.719607843137255232e-01,3.427000000000000000e+03,1.464000000000000000e+03,9.360000000000000000e+02,1.673000000000000000e+03
8.677896272478329287e-01,6.058333333333333348e-01,6.690196078431372984e-01,3.412000000000000000e+03,1.454000000000000000e+03,9.460000000000000000e+02,1.688000000000000000e+03
8.798482420349446054e-01,6.029166666666666563e-01,6.654901960784314063e-01,3.394000000000000000e+03,1.447000000000000000e+03,9.530000000000000000e+02,1.706000000000000000e+03
8.907144901869935572e-01,5.995833333333333570e-01,6.621568627450979960e-01,3.377000000000000000e+03,1.439000000000000000e+03,9.610000000000000000e+02,1.723000000000000000e+03
8.990643546121966923e-01,5.966666666666666785e-01,6.586274509803921040e-01,3.359000000000000000e+03,1.432000000000000000e+03,9.680000000000000000e+02,1.741000000000000000e+03
9.075762926489195914e-01,5.920833333333332948e-01,6.558823529411764719e-01,3.345000000000000000e+03,1.421000000000000000e+03,9.790000000000000000e+02,1.755000000000000000e+03
9.144969101205121520e-01,5.883333333333333748e-01,6.527450980392156543e-01,3.329000000000000000e+03,1.412000000000000000e+03,9.880000000000000000e+02,1.771000000000000000e+03
9.252314919466041454e-01,5.849999999999999645e-01,6.494117647058823550e-01,3.312000000000000000e+03,1.404000000000000000e+03,9.960000000000000000e+02,1.788000000000000000e+03
9.391361041760715178e-01,5.808333333333333126e-01,6.464705882352941302e-01,3.297000000000000000e+03,1.394000000000000000e+03,1.006000000000000000e+03,1.803000000000000000e+03
9.507034499009483497e-01,5.775000000000000133e-01,6.429411764705882382e-01,3.279000000000000000e+03,1.386000000000000000e+03,1.014000000000000000e+03,1.821000000000000000e+03
9.593946285351714343e-01,5.737499999999999822e-01,6.398039215686274206e-01,3.263000000000000000e+03,1.377000000000000000e+03,1.023000000000000000e+03,1.837000000000000000e+03
9.709882858111101855e-01,5.708333333333333037e-01,6.362745098039215286e-01,3.245000000000000000e+03,1.370000000000000000e+03,1.030000000000000000e+03,1.855000000000000000e+03
9.859829067809199321e-01,5.662500000000000311e-01,6.335294117647058965e-01,3.231000000000000000e+03,1.359000000000000000e+03,1.041000000000000000e+03,1.869000000000000000e+03
9.977896360645979179e-01,5.637499999999999734e-01,6.298039215686274117e-01,3.212000000000000000e+03,1.353000000000000000e+03,1.047000000000000000e+03,1.888000000000000000e+03
1.006911615798916193e+00,5.579166666666666163e-01,6.276470588235294468e-01,3.201000000000000000e+03,1.339000000000000000e+03,1.061000000000000000e+03,1.899000000000000000e+03
1.020526563808647813e+00,5.533333333333333437e-01,6.249019607843137036e-01,3.187000000000000000e+03,1.328000000000000000e+03,1.072000000000000000e+03,1.913000000000000000e+03
1.034451968441743475e+00,5.500000000000000444e-01,6.215686274509804043e-01,3.170000000000000000e+03,1.320000000000000000e+03,1.080000000000000000e+03,1.930000000000000000e+03
1.044554174448077521e+00,5.454166666666666607e-01,6.188235294117646612e-01,3.156000000000000000e+03,1.309000000000000000e+03,1.091000000000000000e+03,1.944000000000000000e+03
1.058321872923206453e+00,5.420833333333333615e-01,6.154901960784313619e-01,3.139000000000000000e+03,1.301000000000000000e+03,1.099000000000000000e+03,1.961000000000000000e+03
