thr,FPR,TPR,TP,FP,TN,FN
1.526592111653551687e+00,4.187500000000000111e-01,9.096078431372549566e-01,4.639000000000000000e+03,1.005000000000000000e+03,1.395000000000000000e+03,4.610000000000000000e+02
1.533135969300870594e+00,4.129166666666666541e-01,9.072549019607842880e-01,4.627000000000000000e+03,9.910000000000000000e+02,1.409000000000000000e+03,4.730000000000000000e+02
1.538552366214318345e+00,4.087500000000000022e-01,9.043137254901960631e-01,4.612000000000000000e+03,9.810000000000000000e+02,1.419000000000000000e+03,4.880000000000000000e+02
1.544078152561271011e+00,4.037499999999999978e-01,9.017647058823529127e-01,4.599000000000000000e+03,9.690000000000000000e+02,1.431000000000000000e+03,5.010000000000000000e+02
1.548657557414705011e+00,4.004166666666666430e-01,8.984313725490196134e-01,4.582000000000000000e+03,9.610000000000000000e+02,1.439000000000000000e+03,5.180000000000000000e+02
1.552175489136884856e+00,3.945833333333333415e-01,8.962745098039215375e-01,4.571000000000000000e+03,9.470000000000000000e+02,1.453000000000000000e+03,5.290000000000000000e+02
1.556391038497820345e+00,3.900000000000000133e-01,8.935294117647059053e-01,4.557000000000000000e+03,9.360000000000000000e+02,1.464000000000000000e+03,5.430000000000000000e+02
1.561051039521234918e+00,3.854166666666666852e-01,8.907843137254901622e-01,4.543000000000000000e+03,9.250000000000000000e+02,1.475000000000000000e+03,5.570000000000000000e+02
1.566557886944140776e+00,3.816666666666666541e-01,8.876470588235294557e-01,4.527000000000000000e+03,9.160000000000000000e+02,1.484000000000000000e+03,5.730000000000000000e+02
1.570953901390424345e+00,3.766666666666666496e-01,8.850980392156863052e-01,4.514000000000000000e+03,9.040000000000000000e+02,1.496000000000000000e+03,5.860000000000000000e+02
1.577357387701283642e+00,3.712500000000000244e-01,8.827450980392156366e-01,4.502000000000000000e+03,8.910000000000000000e+02,1.509000000000000000e+03,5.980000000000000000e+02
1.582573310988771631e+00,3.666666666666666408e-01,8.800000000000000044e-01,4.488000000000000000e+03,8.800000000000000000e+02,1.520000000000000000e+03,6.120000000000000000e+02
1.588187139195313069e+00,3.629166666666666652e-01,8.768627450980391869e-01,4.472000000000000000e+03,8.710000000000000000e+02,1.529000000000000000e+03,6.280000000000000000e+02
1.592396894206673519e+00,3.579166666666666607e-01,8.743137254901960365e-01,4.459000000000000000e+03,8.590000000000000000e+02,1.541000000000000000e+03,6.410000000000000000e+02
1.597114572759827267e+00,3.516666666666666829e-01,8.721568627450980715e-01,4.448000000000000000e+03,8.440000000000000000e+02,1.556000000000000000e+03,6.520000000000000000e+02
